ID;USERNAME_;PASSWORD_;NAMESURNAME;EMAIL;GENDER;BIRTHDATE;CREATEDDATE;TELNR2;AGE
1252;E_OZBAKIR;7cf095;Elife ÖZBAKIR;E_OZBAKIR@sqlegitimbtk.com;K;3.01.1942;8.01.2018 01:39;(544)3472996;83
1253;M_LIVKEBAPCI;nike432;Melisa LİVKEBAPÇI;M_LIVKEBAPCI@sqlegitimbtk.com;K;27.07.1986;9.01.2018 01:39;(534)2821996;39
1254;R_CETINYVREK;gucexaqu;Rojin ÇETİNYÜREK;R_CETINYVREK@sqlegitimbtk.com;K;3.01.1940;10.01.2018 01:39;(537)8189279;85
1255;Z_CINCI;miya488;Zübeyde CİNCİ;Z_CINCI@sqlegitimbtk.com;K;4.12.1992;11.01.2018 01:39;(544)3311849;33
1256;S_EVERDI;isaiah_zeus;Sedanur EVERDİ;S_EVERDI@sqlegitimbtk.com;K;6.03.1992;12.01.2018 01:39;(555)9052875;33
1257;E_TOKUZ;frann944;Emre TOKUZ;E_TOKUZ@sqlegitimbtk.com;E;18.02.1940;13.01.2018 01:39;(536)9631950;85
1258;Y_BAKKALBASI;rikstolvan;Yüksel BAKKALBAŞI;Y_BAKKALBASI@sqlegitimbtk.com;K;26.07.1951;14.01.2018 01:39;(538)6605071;74
1259;O_SABANOGLU;simonhudson88;Özlem ŞABANOGLU;O_SABANOGLU@sqlegitimbtk.com;K;24.02.1993;15.01.2018 01:39;(533)7922722;32
1260;Z_ISILDAK;s930405033;Zeliha IŞILDAK;Z_ISILDAK@sqlegitimbtk.com;K;10.01.1958;16.01.2018 01:39;(535)6169954;67
1261;S_VNACAN;vanessa_pasini;Şerafettin ÜNAÇAN;S_VNACAN@sqlegitimbtk.com;E;19.09.1946;17.01.2018 01:39;(535)5739923;79
1262;K_GVMVSCUBUK;148ae4;Kadir GÜMÜŞÇUBUK;K_GVMVSCUBUK@sqlegitimbtk.com;E;8.09.1973;18.01.2018 01:39;(541)4732320;52
1263;S_ONMAZ;twinging5;Sefa ONMAZ;S_ONMAZ@sqlegitimbtk.com;E;19.03.1984;19.01.2018 01:40;(555)9959584;41
1264;R_KAHYABASI;abicaincope;Rıza KAHYABAŞI;R_KAHYABASI@sqlegitimbtk.com;E;27.05.1998;20.01.2018 01:40;(535)3678417;27
1265;N_AKANSU;dn464aux;Narin AKANSU;N_AKANSU@sqlegitimbtk.com;K;26.06.1950;20.01.2018 01:40;(544)1806094;75
1266;M_ENES;2caracole;Muhammed Enes BARBAROS;M_ENES@sqlegitimbtk.com;E;5.12.1946;21.01.2018 01:40;(533)4601049;79
1267;O_SACKESEN;cowboyjake81;Orhan SAÇKESEN;O_SACKESEN@sqlegitimbtk.com;E;21.04.1961;22.01.2018 01:40;(538)7468596;64
1268;E_VLKEN;flaviac307;Eray ÜLKEN;E_VLKEN@sqlegitimbtk.com;E;27.12.1947;23.01.2018 01:40;(555)3078686;78
1269;M_TASLI;psaltes7;Meltem TAŞLI;M_TASLI@sqlegitimbtk.com;K;28.11.1989;24.01.2018 01:40;(505)3303350;36
1270;B_ALANTAR;bemused-wife-on-newhart;Bedriye ALANTAR;sqlserver.egitim@gmail.com;K;25.04.1976;25.01.2018 01:40;(536)1509661;49
1271;M_IRKILATA;fotten_lahi04;Muhammed IRKILATA;M_IRKILATA@sqlegitimbtk.com;E;1.11.1989;26.01.2018 01:40;(505)4067164;36
1272;R_GODEKLI;bdd463;Rümeysa GÖDEKLİ;R_GODEKLI@sqlegitimbtk.com;K;29.07.1947;27.01.2018 01:40;(543)9534972;78
1273;E_TATLIOGLU;smoothlilcube;Erdoğan TATLIOGLU;E_TATLIOGLU@sqlegitimbtk.com;E;26.12.1962;28.01.2018 01:40;(533)1812055;63
1274;S_BILGISEVEN;anabela9;Serap BİLGİSEVEN;S_BILGISEVEN@sqlegitimbtk.com;K;27.07.1950;29.01.2018 01:40;(533)2355436;75
1275;G_ILBARS;jmkleeberg;Gökçe İLBARS;G_ILBARS@sqlegitimbtk.com;K;30.09.1980;30.01.2018 01:40;(532)6328641;45
1276;A_SANDIKCI;poncho1027;Aykut SANDIKÇI;A_SANDIKCI@sqlegitimbtk.com;E;24.11.1984;31.01.2018 01:40;(544)1647086;41
1277;A_KABUL;b_delicious79;Ayaz KABUL;A_KABUL@sqlegitimbtk.com;E;18.07.1981;1.02.2018 01:40;(533)5747528;44
1278;T_ULUKOR;navarro745;Tarık ULUKÖR;T_ULUKOR@sqlegitimbtk.com;E;3.04.1996;2.02.2018 01:40;(543)4738779;29
1279;G_AKCALI;muddinesses6;Gülcan AKÇALI;G_AKCALI@sqlegitimbtk.com;K;8.06.1999;3.02.2018 01:40;(538)9771294;26
1280;R_EFESOY;p##d`~ `~ (0-0);Remzi EFESOY;R_EFESOY@sqlegitimbtk.com;E;25.07.1966;4.02.2018 01:40;(536)7011738;59
1281;E_DERINBOY;fallersleben_ost;Ezel DERİNBOY;E_DERINBOY@sqlegitimbtk.com;K;7.07.1948;5.02.2018 01:40;(553)4393927;77
1282;N_ATCI;a11egor1st1c;Naz ATÇI;N_ATCI@sqlegitimbtk.com;K;1.01.1999;6.02.2018 01:40;(542)3106137;26
1283;Y_KELOGLU;ahanent07;Yunus KELOĞLU;Y_KELOGLU@sqlegitimbtk.com;E;16.06.1978;7.02.2018 01:40;(537)4729199;47
1284;B_SABA;pjatwptp;Betül SABA;B_SABA@sqlegitimbtk.com;K;18.08.1994;8.02.2018 01:40;(543)6036037;31
1285;S_ALTUNEKIN;jakiess;Salih ALTUNEKİN;S_ALTUNEKIN@sqlegitimbtk.com;E;15.07.1995;9.02.2018 01:40;(543)3113083;30
1286;A_ACER;oneboo1995;Abdullah ACER;A_ACER@sqlegitimbtk.com;E;8.08.1995;10.02.2018 01:40;(537)3454841;30
1287;U_SARIALTIN;swisshealthandbeautysystems;Ufuk SARIALTIN;U_SARIALTIN@sqlegitimbtk.com;E;3.07.1993;11.02.2018 01:40;(554)9829745;32
1288;B_OZRAK;crazycollie1505;Bahar ÖZRAK;B_OZRAK@sqlegitimbtk.com;K;12.11.1984;12.02.2018 01:40;(542)9961546;41
1289;M_KIZILDAG;e2e24a;Metin KIZILDAĞ;M_KIZILDAG@sqlegitimbtk.com;E;9.06.1943;13.02.2018 01:40;(555)1167688;82
1290;E_INEGOL;hardcore516;Esma İNEGÖL;E_INEGOL@sqlegitimbtk.com;K;30.09.1996;14.02.2018 01:40;(542)7423890;29
1291;A_ALTUNTAS;mayflower:2316;Aykut ALTUNTAŞ;A_ALTUNTAS@sqlegitimbtk.com;E;17.06.1942;15.02.2018 01:40;(542)9333685;83
1292;C_ERSEVER;6959687;Celal ERSEVER;C_ERSEVER@sqlegitimbtk.com;E;13.04.1966;16.02.2018 01:40;(537)5899765;59
1293;I_DVZGEC;6161330;İpek DÜZGEÇ;I_DVZGEC@sqlegitimbtk.com;K;8.03.1981;17.02.2018 01:40;(543)2524916;44
1294;S_DAGLI;eillac-r;Şevket DAĞLI;S_DAGLI@sqlegitimbtk.com;E;3.01.1964;18.02.2018 01:40;(544)5663419;61
1295;T_DERNEGI;freejay07;Tülay DERNEĞİ;T_DERNEGI@sqlegitimbtk.com;K;25.07.1952;18.02.2018 01:40;(538)1964572;73
1296;K_IGCI;golferwindows;Kezban İĞCİ;K_IGCI@sqlegitimbtk.com;K;15.01.1950;19.02.2018 01:40;(532)1295864;75
1297;Y_KALCAR;casanovaxyellio;Yakup KALCAR;Y_KALCAR@sqlegitimbtk.com;E;29.12.1997;20.02.2018 01:40;(537)3858118;28
1298;V_TEPEOREN;856040leo;Volkan TEPEÖREN;V_TEPEOREN@sqlegitimbtk.com;E;3.04.1949;21.02.2018 01:40;(532)2543965;76
1299;E_GVLYIGIT;lilfynemama;Erhan GÜLYİĞİT;E_GVLYIGIT@sqlegitimbtk.com;E;29.08.1978;22.02.2018 01:40;(533)6597176;47
1300;M_ASKAR;a32258;Mesut AŞKAR;M_ASKAR@sqlegitimbtk.com;E;5.11.1995;23.02.2018 01:40;(505)1895310;30
1301;E_NUR;emunits;Elif nur BOYU;E_NUR@sqlegitimbtk.com;K;1.05.1978;24.02.2018 01:40;(534)4607664;47
1302;K_HALICILAR;342071;Kerim HALICILAR;K_HALICILAR@sqlegitimbtk.com;E;19.10.1946;25.02.2018 01:40;(543)3525985;79
1303;D_CERIK;jesseccag143;Doruk ÇERİK;D_CERIK@sqlegitimbtk.com;E;26.02.1986;26.02.2018 01:40;(543)2801333;39
1304;M_OHKAY;gignac604;Melis OHKAY;M_OHKAY@sqlegitimbtk.com;K;2.06.1967;27.02.2018 01:40;(541)8837364;58
1305;L_DAGLAR;geledek1995;Leyla DAGLAR;L_DAGLAR@sqlegitimbtk.com;K;31.07.1968;28.02.2018 01:40;(505)5337727;57
1306;B_BEBEK;5075263;Berk BEBEK;B_BEBEK@sqlegitimbtk.com;E;21.04.1987;1.03.2018 01:40;(553)7755887;38
1307;H_USMAN;48049939;Halime USMAN;H_USMAN@sqlegitimbtk.com;K;27.12.1959;2.03.2018 01:40;(532)8264412;66
1308;H_MANAS;www-bicarbonate-soude-com;Hikmet MANAS;H_MANAS@sqlegitimbtk.com;E;24.04.1981;3.03.2018 01:40;(544)8653362;44
1309;D_SANCAKTAR;lngfvkydsrj4v;Döndü SANCAKTAR;D_SANCAKTAR@sqlegitimbtk.com;K;2.06.1972;4.03.2018 01:40;(535)9847171;53
1310;M_SOYSARAC;esteng337;Melike SOYSARAÇ;M_SOYSARAC@sqlegitimbtk.com;K;5.02.1950;5.03.2018 01:40;(538)3046538;75
1311;B_GENCKAYA;tdfgfgsdfgsdbvbc;Bedriye GENÇKAYA;B_GENCKAYA@sqlegitimbtk.com;K;25.10.1967;6.03.2018 01:40;(536)9453296;58
1312;R_VSTVNGEL;tubtwmzeej;Rümeysa ÜSTÜNGEL;R_VSTVNGEL@sqlegitimbtk.com;K;20.04.1972;7.03.2018 01:40;(537)5946913;53
1313;B_GVRAKSIN;"d&eacute;tourerons2007";Berkay GÜRAKSIN;B_GVRAKSIN@sqlegitimbtk.com;E;6.10.1979;8.03.2018 01:40;(541)2322584;46
1314;S_DAVUT;slavniy;Sıla DAVUT;S_DAVUT@sqlegitimbtk.com;K;30.08.1977;9.03.2018 01:40;(542)9496583;48
1315;T_CETINCIFT;4.11.1207;Talha ÇETİNÇİFT;T_CETINCIFT@sqlegitimbtk.com;E;10.02.1992;10.03.2018 01:40;(536)7795687;33
1316;S_HASNAL;!th$eo;Şenol HASNAL;S_HASNAL@sqlegitimbtk.com;E;5.05.1952;11.03.2018 01:40;(537)7436938;73
1317;H_IBRAHIM;rightteam;Halil İbrahim İRİYARI;H_IBRAHIM@sqlegitimbtk.com;E;24.11.1981;13.03.2018 01:40;(553)2716362;44
1318;H_KOMVRCVOGLU;}x{o~ (=8;Hazal KÖMÜRCÜOĞLU;H_KOMVRCVOGLU@sqlegitimbtk.com;K;18.06.1982;14.03.2018 01:40;(541)8041611;43
1319;I_SARIBOYACI;814932467;İkra SARIBOYACI;I_SARIBOYACI@sqlegitimbtk.com;K;16.06.1985;15.03.2018 01:40;(505)6402381;40
1320;A_PEKIMREKLI;3soaper;Anıl PEKİMREKLİ;A_PEKIMREKLI@sqlegitimbtk.com;E;3.06.1992;16.03.2018 01:40;(541)9011167;33
1321;S_DURMAK;01-01-1302;Semiha DURMAK;S_DURMAK@sqlegitimbtk.com;K;24.03.1947;17.03.2018 01:40;(536)5892271;78
1322;A_TIGLI;farmaciabenavides24horas;Aliye TIĞLI;A_TIGLI@sqlegitimbtk.com;K;5.03.1984;18.03.2018 01:40;(541)4581099;41
1323;C_SVTBEYAZ;123di57124in312;Cansu SÜTBEYAZ;C_SVTBEYAZ@sqlegitimbtk.com;K;14.03.1954;19.03.2018 01:40;(534)2075638;71
1324;K_KARBUKAN;da82baby;Kezban KARBUKAN;K_KARBUKAN@sqlegitimbtk.com;K;4.01.1960;19.03.2018 01:40;(537)2058482;65
1325;B_SOYTAS;cotonnerons2003;Buğlem SOYTAŞ;B_SOYTAS@sqlegitimbtk.com;K;21.09.1968;20.03.2018 01:40;(553)5993464;57
1326;T_IKIS;hmedyakou;Tülay İKİS;T_IKIS@sqlegitimbtk.com;K;6.05.1983;21.03.2018 01:40;(554)8689580;42
1327;A_EZHER;jeet_202;Abdulkadir EZHER;A_EZHER@sqlegitimbtk.com;E;21.08.1957;22.03.2018 01:40;(533)2602870;68
1328;Y_MARAC;yosttheatre;Yaren MARAÇ;Y_MARAC@sqlegitimbtk.com;K;17.10.1949;23.03.2018 01:40;(534)7358498;76
1329;E_COSKUNCAY;gablk001;Edanur COŞKUNÇAY;E_COSKUNCAY@sqlegitimbtk.com;K;26.04.1953;25.03.2018 01:40;(544)3057533;72
1330;K_AGIRTAS;samedi 199;Kamile AĞIRTAŞ;K_AGIRTAS@sqlegitimbtk.com;K;30.03.1942;26.03.2018 01:40;(538)9234140;83
1331;M_CELEBI;halftail's;Metehan ÇELEBİ;M_CELEBI@sqlegitimbtk.com;E;5.01.1964;27.03.2018 01:40;(538)5063136;61
1332;M_INAG;541dave;Masal İNAĞ;M_INAG@sqlegitimbtk.com;K;9.08.1951;28.03.2018 01:40;(536)4574928;74
1333;O_CUKUREL;dimatitinag;Öykü ÇUKUREL;O_CUKUREL@sqlegitimbtk.com;K;11.06.1956;29.03.2018 01:40;(532)3668281;69
1334;H_PANIZ;asia334;Hava PANIZ;H_PANIZ@sqlegitimbtk.com;K;10.01.1942;30.03.2018 01:40;(554)7019449;83
1335;F_IRIT;andi22799;Fırat IRIT;F_IRIT@sqlegitimbtk.com;E;11.06.1994;31.03.2018 01:40;(505)8463520;31
1336;N_GONVLDAS;audie420;Nuray GÖNÜLDAŞ;N_GONVLDAS@sqlegitimbtk.com;K;28.03.1959;1.04.2018 01:40;(555)1457061;66
1337;Y_ALI;topgundirk;Yusuf Ali TENGİZLER;Y_ALI@sqlegitimbtk.com;E;28.03.1985;2.04.2018 01:40;(533)2609437;40
1338;S_YAPICIOGLU;ulucan;Sedanur YAPICIOĞLU;S_YAPICIOGLU@sqlegitimbtk.com;K;4.05.1998;3.04.2018 01:40;(543)9275492;27
1339;Z_DEMIRLENG;adb3d7;Zümra DEMİRLENG;Z_DEMIRLENG@sqlegitimbtk.com;K;10.01.1978;4.04.2018 01:40;(543)3154360;47
1340;K_GVRSOY;banumathiharibabu;Kübra GÜRSOY;K_GVRSOY@sqlegitimbtk.com;K;23.12.1964;5.04.2018 01:40;(544)4184154;61
1341;B_COPRAK;becksgold61479;Boran ÇOPRAK;B_COPRAK@sqlegitimbtk.com;E;17.07.1985;6.04.2018 01:40;(532)9663838;40
1342;A_EYMEN;chriswalic;Ali Eymen TOPRAKSEVER;A_EYMEN@sqlegitimbtk.com;E;20.12.1946;7.04.2018 01:40;(505)3436060;79
1343;O_HALIS;vangoth666;Ömer Halis DURMUŞLAR;O_HALIS@sqlegitimbtk.com;E;9.03.1977;8.04.2018 01:40;(541)7192016;48
1344;Y_DERNEGI;mikesgyrl4;Yusuf DERNEĞİ;Y_DERNEGI@sqlegitimbtk.com;E;28.05.1967;9.04.2018 01:40;(543)4687717;58
1345;Z_DIKICI;jason_vz;Zahide DİKİCİ;Z_DIKICI@sqlegitimbtk.com;K;20.08.1945;10.04.2018 01:40;(532)4652897;80
1346;A_AKGONVL;acqae972;Aykut AKGÖNÜL;A_AKGONVL@sqlegitimbtk.com;E;10.10.1942;11.04.2018 01:40;(542)2356395;83
1347;S_SAKAOGLU;vyonniematthews;Süleyman SAKAOĞLU;S_SAKAOGLU@sqlegitimbtk.com;E;6.02.1946;12.04.2018 01:40;(532)2533613;79
1348;C_CALOGLU;martys696;Can ÇALOĞLU;C_CALOGLU@sqlegitimbtk.com;E;22.02.1973;13.04.2018 01:40;(533)8721483;52
1349;M_SEKREC;egm798;Musa SEKREÇ;M_SEKREC@sqlegitimbtk.com;E;25.12.1951;14.04.2018 01:40;(543)8197729;74
1350;A_EZGIN;1e58d7;Azra EZGİN;A_EZGIN@sqlegitimbtk.com;K;22.12.1949;15.04.2018 01:40;(554)4592552;76
1351;D_TVRKBEN;craqueboule;Doğukan TÜRKBEN;D_TVRKBEN@sqlegitimbtk.com;E;20.03.1987;16.04.2018 01:40;(553)3062094;38
1352;U_KUBAN;bizmart2651;Utku KUBAN;U_KUBAN@sqlegitimbtk.com;E;14.02.1959;17.04.2018 01:40;(538)9027276;66
1353;M_EMIN;hkmdxpic;Mehmet Emin KUMBAROĞLU;M_EMIN@sqlegitimbtk.com;E;18.04.1991;17.04.2018 01:40;(537)7398766;34
1354;H_UNDU;aggroberlinrip6;Hayrettin UNDU;H_UNDU@sqlegitimbtk.com;E;3.07.1954;18.04.2018 01:40;(505)8002835;71
1355;N_BASKENTLI;thenativetonguesmovement;Nihat BAŞKENTLİ;N_BASKENTLI@sqlegitimbtk.com;E;15.07.1982;19.04.2018 01:40;(532)7453696;43
1356;F_CENGIZ;nabuckla;Fatma CENGİZ;F_CENGIZ@sqlegitimbtk.com;K;8.11.1953;20.04.2018 01:40;(541)1157592;72
1357;M_MUSTAFA;l8ka6588d;Muhammed Mustafa ALTIPARMAK;M_MUSTAFA@sqlegitimbtk.com;E;28.08.1942;21.04.2018 01:40;(532)5828332;83
1358;E_ATCI;briannehamilton;Ege ATÇI;E_ATCI@sqlegitimbtk.com;E;2.10.1980;23.04.2018 01:40;(555)2442234;45
1359;B_UYSAN;jackiie86;Berra UYSAN;B_UYSAN@sqlegitimbtk.com;K;20.11.1971;25.04.2018 01:40;(543)7018933;54
1360;A_ATAMAZ;robani1995;Abdulkadir ATAMAZ;A_ATAMAZ@sqlegitimbtk.com;E;26.08.1967;26.04.2018 01:40;(505)2017635;58
1361;T_TERKES;poulose's;Turgay TERKES;T_TERKES@sqlegitimbtk.com;E;28.10.1955;27.04.2018 01:40;(535)5047814;70
1362;M_TALHA;evgeniy19922285;Muhammed Talha TİLO;M_TALHA@sqlegitimbtk.com;E;27.07.1949;28.04.2018 01:40;(537)8983294;76
1363;S_CATALCAM;arbeitskoeffizient;Şevval ÇATALÇAM;S_CATALCAM@sqlegitimbtk.com;K;14.03.1943;29.04.2018 01:40;(553)8016226;82
1364;M_EFE;keep_rial;Mehmet Efe KINAK;M_EFE@sqlegitimbtk.com;E;20.09.1967;30.04.2018 01:40;(555)3773412;58
1365;E_SAGDAS;angeau871;Erkan SAĞDAŞ;E_SAGDAS@sqlegitimbtk.com;E;8.06.1992;1.05.2018 01:40;(543)1831691;33
1366;H_SEMBAK;de$quamat1ve;Hakan SEMBAK;H_SEMBAK@sqlegitimbtk.com;E;29.10.1994;2.05.2018 01:40;(533)9446998;31
1367;C_BULDUK;maria_teresita_rangelsoto;Cemile BULDUK;C_BULDUK@sqlegitimbtk.com;K;30.01.1985;3.05.2018 01:40;(537)1218634;40
1368;T_BOLUKOC;rayray31052001;Toprak BOLUKOÇ;T_BOLUKOC@sqlegitimbtk.com;E;3.10.1965;5.05.2018 01:40;(553)9887738;60
1369;G_BERKYVREK;27 05 1569;Güler BERKYÜREK;G_BERKYVREK@sqlegitimbtk.com;K;21.03.1989;6.05.2018 01:40;(533)2111147;36
1370;S_KUNDUZ;2cmommy1;Sebahattin KUNDUZ;S_KUNDUZ@sqlegitimbtk.com;E;28.03.1961;7.05.2018 01:40;(543)8376894;64
1371;P_ATESSIZ;davincirecords;Polat ATEŞŞİZ;P_ATESSIZ@sqlegitimbtk.com;E;3.03.1952;8.05.2018 01:40;(544)5528089;73
1372;S_SERTKAHYA;emofuzzlove;Semra SERTKAHYA;S_SERTKAHYA@sqlegitimbtk.com;K;12.11.1990;9.05.2018 01:40;(554)6544256;35
1373;G_GOKCECER;chaffrica;Gamze GÖKÇEÇER;G_GOKCECER@sqlegitimbtk.com;K;5.07.1992;10.05.2018 01:40;(534)2818663;33
1374;C_OCAN;8##p~o (0_<);Çağla OÇAN;C_OCAN@sqlegitimbtk.com;K;21.06.1998;11.05.2018 01:40;(554)9682574;27
1375;I_BAYRAKLI;indrobi;İsmet BAYRAKLI;I_BAYRAKLI@sqlegitimbtk.com;E;20.06.1985;12.05.2018 01:40;(538)9943132;40
1376;H_ERDEMLI;cba6zcpa;Havva ERDEMLİ;H_ERDEMLI@sqlegitimbtk.com;K;9.12.1962;13.05.2018 01:40;(553)8282396;63
1377;B_KAVIK;0321vivian18;Bayram KAVİK;B_KAVIK@sqlegitimbtk.com;E;19.10.1970;14.05.2018 01:40;(535)8364088;55
1378;S_TUNCA;blsmit;Şenay TUNCA;S_TUNCA@sqlegitimbtk.com;K;12.09.1977;15.05.2018 01:40;(537)9669597;48
1379;F_TALYAR;rincalza!;Faruk TALYAR;F_TALYAR@sqlegitimbtk.com;E;17.09.1968;16.05.2018 01:40;(532)7383337;57
1380;S_BOZDOGAN;unfamousicons;Sezer BOZDOĞAN;S_BOZDOGAN@sqlegitimbtk.com;E;4.05.1953;16.05.2018 01:40;(536)4893049;72
1381;K_DELIVELI;ineluctable1023;Kaan DELİVELİ;K_DELIVELI@sqlegitimbtk.com;E;12.01.1951;18.05.2018 01:40;(535)3661935;74
1382;I_BAYATGIL;212300245;İrem BAYATGİL;I_BAYATGIL@sqlegitimbtk.com;K;14.08.1969;19.05.2018 01:40;(536)1429367;56
1383;T_ISTI;andranika1995;Taner ISTI;T_ISTI@sqlegitimbtk.com;E;25.09.1993;20.05.2018 01:40;(535)4863632;32
1384;B_TACGER;deathnotekiragod;Berivan TAÇGER;B_TACGER@sqlegitimbtk.com;K;27.02.1954;21.05.2018 01:40;(532)7523488;71
1385;N_DAMATOGLU;lewensversekeringsagent;Nurgül DAMATOĞLU;N_DAMATOGLU@sqlegitimbtk.com;K;21.02.1972;22.05.2018 01:40;(534)3678383;53
1386;Y_USLUBAS;iluvmyangelb1;Yüksel USLUBAŞ;Y_USLUBAS@sqlegitimbtk.com;K;2.03.1947;23.05.2018 01:40;(505)4033867;78
1387;K_VALIOGLU;funncars;Kenan VALİOĞLU;K_VALIOGLU@sqlegitimbtk.com;E;13.03.1947;24.05.2018 01:40;(541)7646282;78
1388;I_MOLDER;armenie1193;İhsan MOLDER;I_MOLDER@sqlegitimbtk.com;E;9.11.1996;25.05.2018 01:40;(505)9337994;29
1389;S_OZSEMIR;darkconcept66;Sedat ÖZSEMİR;S_OZSEMIR@sqlegitimbtk.com;E;28.10.1960;26.05.2018 01:40;(505)3585782;65
1390;I_SARIZ;zlo06;İkranur SARIZ;I_SARIZ@sqlegitimbtk.com;K;26.01.1989;27.05.2018 01:40;(542)7795535;36
1391;E_KVLLVCE;ff81a4;Ebru KÜLLÜCE;E_KVLLVCE@sqlegitimbtk.com;K;19.01.1949;29.05.2018 01:40;(532)8229415;76
1392;E_GVNESDOGDU;lilpopeye10;Elifnur GÜNEŞDOĞDU;E_GVNESDOGDU@sqlegitimbtk.com;K;3.12.1987;30.05.2018 01:40;(532)1327725;38
1393;N_BEYDOGAN;alen_aster;Necdet BEYDOĞAN;N_BEYDOGAN@sqlegitimbtk.com;E;24.06.1978;31.05.2018 01:40;(555)3323172;47
1394;S_MUNZUR;slungelig9;Sudenaz MUNZUR;S_MUNZUR@sqlegitimbtk.com;K;13.04.1978;1.06.2018 01:40;(555)8617937;47
1395;A_SEVMIS;bigmarasalvatrucha13;Aslı SEVMİŞ;A_SEVMIS@sqlegitimbtk.com;K;17.04.1981;2.06.2018 01:40;(534)7044995;44
1396;S_TVZVNLER;spintasticzzz;Sinem TÜZÜNLER;S_TVZVNLER@sqlegitimbtk.com;K;5.12.1940;3.06.2018 01:40;(505)2754767;85
1397;E_CANDIROGLU;2ebf5b;Erhan ÇANDIROĞLU;E_CANDIROGLU@sqlegitimbtk.com;E;2.12.1958;4.06.2018 01:40;(537)8865716;67
1398;E_KVNUTKUM;pelote15;Elanur KÜNUTKUM;E_KVNUTKUM@sqlegitimbtk.com;K;19.01.1995;5.06.2018 01:40;(535)2982616;30
1399;H_VCERIZ;imwmngrrrjo;Hayrunnisa ÜÇERİZ;H_VCERIZ@sqlegitimbtk.com;K;12.08.1948;6.06.2018 01:40;(554)5053096;77
1400;K_TEKKUS;university-marcus;Kazım TEKKUŞ;K_TEKKUS@sqlegitimbtk.com;E;20.05.1998;7.06.2018 01:40;(544)4781768;27
1401;H_SERICAGASIOGLU;miss_jessica_1838;Hüseyin SERİÇAĞASIOĞLU;H_SERICAGASIOGLU@sqlegitimbtk.com;E;5.11.1972;8.06.2018 01:40;(554)5358740;53
1402;T_AKTASCI;59sue123;Tuğba AKTAŞCI;T_AKTASCI@sqlegitimbtk.com;K;29.07.1968;9.06.2018 01:40;(555)9213532;57
1403;A_BINNEOGLU;realplaya09;Ayşegül BİNNEOĞLU;A_BINNEOGLU@sqlegitimbtk.com;K;3.12.1964;10.06.2018 01:40;(534)8915264;61
1404;A_TEKME;ef2d3f;Abdulsamet TEKME;A_TEKME@sqlegitimbtk.com;E;12.03.1976;11.06.2018 01:40;(543)5652424;49
1405;N_BAGATIR;ds94paimcom;Neslihan BAĞATIR;N_BAGATIR@sqlegitimbtk.com;K;5.04.1941;12.06.2018 01:40;(544)9824059;84
1406;S_TANIN;hotpants21;Selda TANİN;S_TANIN@sqlegitimbtk.com;K;15.12.1995;13.06.2018 01:40;(542)2074186;30
1407;H_SIPAL;pikelroks;Hakan ŞİPAL;H_SIPAL@sqlegitimbtk.com;E;1.10.1942;14.06.2018 01:40;(555)3109839;83
1408;G_CIKILI;mrawhouser;Gülşah ÇIKILI;G_CIKILI@sqlegitimbtk.com;K;17.12.1990;14.06.2018 01:40;(544)6639539;35
1409;N_BELKAYA;984247;Nazar BELKAYA;N_BELKAYA@sqlegitimbtk.com;K;19.12.1949;15.06.2018 01:40;(505)7909266;76
1410;B_MESUTGIL;7e20ec;Bedriye MESUTGİL;B_MESUTGIL@sqlegitimbtk.com;K;12.12.1945;16.06.2018 01:40;(542)6762867;80
1411;K_SARACOGLU;aixsvqwv74;Kamil SARACOĞLU;K_SARACOGLU@sqlegitimbtk.com;E;3.06.1983;17.06.2018 01:40;(544)9561811;42
1412;I_VNALAN;6576693;İkra ÜNALAN;I_VNALAN@sqlegitimbtk.com;K;2.02.1989;18.06.2018 01:40;(553)5588264;36
1413;S_KOCEKLI;brinarenay;Sabri KÖÇEKLİ;S_KOCEKLI@sqlegitimbtk.com;E;10.09.1954;19.06.2018 01:40;(537)8079123;71
1414;S_HALI);985fab;Salih HALI);S_HALI)@sqlegitimbtk.com;E;15.04.1965;20.06.2018 01:40;(533)6715574;60
1415;E_KAHYAOGLU;7445275;Ege KAHYAOĞLU;E_KAHYAOGLU@sqlegitimbtk.com;E;10.11.1946;21.06.2018 01:40;(534)2316693;79
1416;G_KOLAN;leschelles120;Gökhan KOLAN;G_KOLAN@sqlegitimbtk.com;E;4.04.1978;22.06.2018 01:40;(505)2491857;47
1417;S_AKKERMAN;radccm971;Suat AKKERMAN;S_AKKERMAN@sqlegitimbtk.com;E;19.12.1955;23.06.2018 01:40;(538)4388556;70
1418;F_KARACADAG;alandettman;Fatmanur KARACADAĞ;F_KARACADAG@sqlegitimbtk.com;K;17.07.1990;24.06.2018 01:40;(532)5116747;35
1419;H_SEKREC;branerav;Hasan SEKREÇ;H_SEKREC@sqlegitimbtk.com;E;20.09.1942;25.06.2018 01:40;(538)5808393;83
1420;M_CANAVARTEPE;lotsof00;Mehmet CANAVARTEPE;M_CANAVARTEPE@sqlegitimbtk.com;E;19.07.1981;26.06.2018 01:40;(538)6162779;44
1421;C_CANKI;demarcotony;Cengiz CANKI;C_CANKI@sqlegitimbtk.com;E;19.07.1993;27.06.2018 01:40;(541)1545134;32
