ID;USERID;ADDRESSTEXT;COUNTRY;CITY;TOWN
9034;5826;KUZÖRENDAĞLI KÖYÜ MAH.MERKEZ MEVKİ SOKAK NO:196 85140 BOLU MERKEZ/BOLU;TÜRKİYE;BOLU;BOLU MERKEZ
9035;5827;MENTEŞE-ZAFER MAH.DEĞİRMENDERE CADDESİ SOKAK NO:434 105307 KAVAKLIDERE/MUĞLA;TÜRKİYE;MUĞLA;KAVAKLIDERE
9036;5827;KAPAKLI-İSMET PAŞA MAH.17. SOKAK NO:792 110907 ÇERKEZKÖY/TEKİRDAĞ;TÜRKİYE;TEKİRDAĞ;ÇERKEZKÖY
9037;5828;BÜYÜKOBA KÖYÜ MAH.KÖYÜN KENDİSİ SOKAK NO:897 101292 ILGIN/KONYA;TÜRKİYE;KONYA;ILGIN
9038;5828;ERİKLİ MAH.ESRA SOKAK NO:263 86120 YILDIRIM/BURSA;TÜRKİYE;BURSA;YILDIRIM
9039;5828;CIHANGIR MAH.AKDENİZ SOKAK NO:402 95633 AVCILAR/İSTANBUL;TÜRKİYE;İSTANBUL;AVCILAR
9040;5828;GÜLDİKEN MAH.1446. SOKAK NO:755 99783 KIRŞEHİR MERKEZ/KIRŞEHİR;TÜRKİYE;KIRŞEHİR;KIRŞEHİR MERKEZ
9041;5829;YENİ MAH.SU DEPOSU A KÜME EVLERİ SOKAK NO:104 112625 TUNCELİ MERKEZ/TUNCELİ;TÜRKİYE;TUNCELİ;TUNCELİ MERKEZ
9042;5829;EDELER KÖYÜ MAH.MERKEZ MEVKİ SOKAK NO:696 98685 ŞENPAZAR/KASTAMONU;TÜRKİYE;KASTAMONU;ŞENPAZAR
9043;5829;BAHÇELİEVLER MAH.İSTASYON CADDESİ SOKAK NO:233 79327 BOLVADİN/AFYONKARAHİSAR;TÜRKİYE;AFYONKARAHİSAR;BOLVADİN
9044;5830;ATATÜRK MAH.27. SOKAK NO:471 96982 FOÇA/İZMİR;TÜRKİYE;İZMİR;FOÇA
9045;5830;CUMHURİYET MAH.MAHMUT BALIBEY CADDESİ SOKAK NO:327 79013 KAHTA/ADIYAMAN;TÜRKİYE;ADIYAMAN;KAHTA
9046;5830;KARADUVAR MAH.65137. SOKAK NO:315 119646 AKDENİZ/MERSİN;TÜRKİYE;MERSİN;AKDENİZ
9047;5831;NAZMİ SAATÇİ MAH.149. SOKAK NO:43 79173 AFYONKARAHİSAR MERKEZ/AFYONKARAHİSAR;TÜRKİYE;AFYONKARAHİSAR;AFYONKARAHİSAR MERKEZ
9048;5831;HEYBET MAH.SALKIM SOKAK NO:91 90417 KOVANCILAR/ELAZIĞ;TÜRKİYE;ELAZIĞ;KOVANCILAR
9049;5831;YERKESİK-AKINCI MAH.YENİ KUYU SOKAK NO:627 123056 MUĞLA MERKEZ/MUĞLA;TÜRKİYE;MUĞLA;MUĞLA MERKEZ
9050;5831;SEBİLLER KÖYÜ MAH.KÖYÜN KENDİSİ SOKAK NO:235 77907 DURSUNBEY/BALIKESİR;TÜRKİYE;BALIKESİR;DURSUNBEY
9051;5832;KOZLUCA-MERKEZ MAH.BULVAR SOKAK NO:41 77784 AKÇADAĞ/MALATYA;TÜRKİYE;MALATYA;AKÇADAĞ
9052;5832;GERMİYAN KÖYÜ MAH.7186. SOKAK NO:25 71793 ÇEŞME/İZMİR;TÜRKİYE;İZMİR;ÇEŞME
9053;5833;YENİ ÖMERLİ MAH.4111. SOKAK NO:159 95529 TARSUS/MERSİN;TÜRKİYE;MERSİN;TARSUS
9054;5833;ŞEHİTLİ KÖYÜ MAH.KÖYÜN KENDİSİ SOKAK NO:690 112277 HAYRAT/TRABZON;TÜRKİYE;TRABZON;HAYRAT
9055;5834;KAHYALAR-SARIAĞAÇ MAH.ALİ RIZA BÜYÜKAKÇA CADDESİ SOKAK NO:572 82367 GAZİPAŞA/ANTALYA;TÜRKİYE;ANTALYA;GAZİPAŞA
9056;5834;BORLU-ÇAMLICA MAH.SÜNBÜL SOKAK NO:399 72846 DEMİRCİ/MANİSA;TÜRKİYE;MANİSA;DEMİRCİ
9057;5834;AHMET YESEVİ MAH.MERİÇ SOKAK NO:364 96099 PENDİK/İSTANBUL;TÜRKİYE;İSTANBUL;PENDİK
9058;5834;ÇETENLİ KÖYÜ MAH.KÖYÜN KENDİSİ SOKAK NO:197 80171 DOĞUBAYAZIT/AĞRI;TÜRKİYE;AĞRI;DOĞUBAYAZIT
9059;5835;HARAÇÇI MAH.4046. SOKAK NO:71 119246 ARNAVUTKÖY/İSTANBUL;TÜRKİYE;İSTANBUL;ARNAVUTKÖY
9060;5836;BALAT KÖYÜ MAH.ŞEHİT ER OSMAN KARAYÜLÜK SOKAK NO:741 83159 DİDİM/AYDIN;TÜRKİYE;AYDIN;DİDİM
9061;5836;DİPSİZGÖL KÖYÜ MAH.MERKEZ MEVKİ SOKAK NO:62 118543 KAYNAŞLI/DÜZCE;TÜRKİYE;DÜZCE;KAYNAŞLI
9062;5837;MERKEZ MAH.KARAOĞLANOĞLU CADDESİ SOKAK NO:243 115503 ESKİL/AKSARAY;TÜRKİYE;AKSARAY;ESKİL
9063;5837;DEĞİRMENLİKIZIK MAH.3.AVCI SOKAK NO:209 86115 YILDIRIM/BURSA;TÜRKİYE;BURSA;YILDIRIM
9064;5838;SAHİLEVLERİ MAH.ORKİDE SOKAK NO:145 96758 NARLIDERE/İZMİR;TÜRKİYE;İZMİR;NARLIDERE
9065;5839;AĞLIBOĞAZ MAH.AĞLIBOĞAZ 260 SOKAK NO:281 78548 KOZAN/ADANA;TÜRKİYE;ADANA;KOZAN
9066;5839;SARAÇOĞLU MAH.DENİZ SOKAK NO:402 100470 KARATAY/KONYA;TÜRKİYE;KONYA;KARATAY
9067;5839;YENİMAHALLE MAH.SERİN SOKAK NO:891 112647 ÇEMİŞGEZEK/TUNCELİ;TÜRKİYE;TUNCELİ;ÇEMİŞGEZEK
9068;5839;DOĞANKENT BAHÇELİEVLER MAH.4760. SOKAK NO:874 78163 YÜREĞİR/ADANA;TÜRKİYE;ADANA;YÜREĞİR
9069;5840;YALINAYAK MAH.1069. SOKAK NO:127 119702 TOROSLAR/MERSİN;TÜRKİYE;MERSİN;TOROSLAR
9070;5840;GÜRSELPAŞA MAH.75174. SOKAK NO:761 78064 SEYHAN/ADANA;TÜRKİYE;ADANA;SEYHAN
9071;5841;ALPARSLAN MAH.137. SOKAK NO:410 94377 KIRIKHAN/HATAY;TÜRKİYE;HATAY;KIRIKHAN
9072;5842;YENİ MAHALLE MAH.ÇEŞME SOKAK NO:562 95742 BEYKOZ/İSTANBUL;TÜRKİYE;İSTANBUL;BEYKOZ
9073;5842;BAHÇELİEVLER MAH.5009. SOKAK NO:226 82572 MANAVGAT/ANTALYA;TÜRKİYE;ANTALYA;MANAVGAT
9074;5842;KADI MEHMET MAH.KADI MEHMET ÇIKMAZI SOKAK NO:707 95777 BEYOĞLU/İSTANBUL;TÜRKİYE;İSTANBUL;BEYOĞLU
9075;5842;İNECİK MAH.KAYNAK SOKAK NO:234 99082 MELİKGAZİ/KAYSERİ;TÜRKİYE;KAYSERİ;MELİKGAZİ
9076;5843;BAĞDINISAĞIR MAH.50. SOKAK NO:335 104486 PAZARCIK/KAHRAMANMARAŞ;TÜRKİYE;KAHRAMANMARAŞ;PAZARCIK
9077;5843;ÖNCÜ PINAR MAH.O.BLOK KÜME EVLERİ SOKAK NO:502 117809 KİLİS MERKEZ/KİLİS;TÜRKİYE;KİLİS;KİLİS MERKEZ
9078;5844;ULUKAPI MAH.729. SOKAK NO:174 101496 SEYDİŞEHİR/KONYA;TÜRKİYE;KONYA;SEYDİŞEHİR
9079;5844;HAVRANİYE MAH.AYAS BULVARI SOKAK NO:864 78177 YÜREĞİR/ADANA;TÜRKİYE;ADANA;YÜREĞİR
9080;5844;TURGUT REİS MAH.HÜSREV SOKAK NO:640 96429 SULTANBEYLİ/İSTANBUL;TÜRKİYE;İSTANBUL;SULTANBEYLİ
9081;5845;FAHRETTİN ALTAY MAH.155. SOKAK NO:741 101274 ILGIN/KONYA;TÜRKİYE;KONYA;ILGIN
9082;5845;İSTİKLAL MAH.320. SOKAK NO:731 119966 SERDİVAN/SAKARYA;TÜRKİYE;SAKARYA;SERDİVAN
9083;5845;HÜREL MAH.8. SOKAK NO:714 81153 MAMAK/ANKARA;TÜRKİYE;ANKARA;MAMAK
9084;5845;ERENCE KÖYÜ MAH.KÖYÜN KENDİSİ SOKAK NO:765 110603 SUŞEHRİ/SİVAS;TÜRKİYE;SİVAS;SUŞEHRİ
9085;5846;BAHÇELİEVLER MAH.ATATÜRK BULVARI SOKAK NO:167 92254 ŞAHİNBEY/GAZİANTEP;TÜRKİYE;GAZİANTEP;ŞAHİNBEY
9086;5846;ŞEHİTLİK MAH.MAREŞAL FEVZİ ÇAKMAK CADDESİ SOKAK NO:843 105612 BULANIK/MUŞ;TÜRKİYE;MUŞ;BULANIK
9087;5846;YUKARIPINARLI KÖYÜ MAH.KÖYÜN KENDİSİ SOKAK NO:119 115809 DEMİRÖZÜ/BAYBURT;TÜRKİYE;BAYBURT;DEMİRÖZÜ
9088;5846;YUNUS EMRE MAH.YILDIZ SOKAK NO:534 79747 SANDIKLI/AFYONKARAHİSAR;TÜRKİYE;AFYONKARAHİSAR;SANDIKLI
9089;5847;ATAKENT MAH.2254. SOKAK NO:778 78147 YÜREĞİR/ADANA;TÜRKİYE;ADANA;YÜREĞİR
9090;5847;AKŞEMSETTİN MAH.0126. SOKAK NO:193 95497 TARSUS/MERSİN;TÜRKİYE;MERSİN;TARSUS
9091;5847;GÜNDOĞAN-AŞAĞI MAH.34. SOKAK NO:783 120384 BODRUM/MUĞLA;TÜRKİYE;MUĞLA;BODRUM
9092;5848;CANKURTARAN MAH.2059. SOKAK NO:645 125523 DENİZLİ MERKEZ/DENİZLİ;TÜRKİYE;DENİZLİ;DENİZLİ MERKEZ
9093;5848;KAVAKLIBAĞ MAH.LEBLEBİCİ 2. SOKAK NO:341 102416 MALATYA MERKEZ/MALATYA;TÜRKİYE;MALATYA;MALATYA MERKEZ
9094;5848;OĞUZLAR MAH.DERE SOKAK NO:432 92845 OĞUZELİ/GAZİANTEP;TÜRKİYE;GAZİANTEP;OĞUZELİ
9095;5849;ODABAŞI-MERKEZ MAH.59/2. SOKAK NO:53 75742 HATAY MERKEZ/HATAY;TÜRKİYE;HATAY;HATAY MERKEZ
9096;5849;KONAK MAH.BUĞDAY SOKAK NO:820 85938 NİLÜFER/BURSA;TÜRKİYE;BURSA;NİLÜFER
9097;5850;SARAYLAR MAH.477. SOKAK NO:770 88621 DENİZLİ MERKEZ/DENİZLİ;TÜRKİYE;DENİZLİ;DENİZLİ MERKEZ
9098;5850;YENİDOĞAN MAH.GÜRSU CADDESİ SOKAK NO:614 86263 GÜRSU/BURSA;TÜRKİYE;BURSA;GÜRSU
9099;5850;HACIHALİLLER-FATİH MAH.NİF ÇIKMAZ SOKAK NO:135 103065 MANİSA MERKEZ/MANİSA;TÜRKİYE;MANİSA;MANİSA MERKEZ
9100;5851;NUSRATİYE MAH.5007. SOKAK NO:259 119660 AKDENİZ/MERSİN;TÜRKİYE;MERSİN;AKDENİZ
9101;5851;BELDİBİ BAHÇECİK MAH.8. SOKAK NO:437 118780 KONYAALTI/ANTALYA;TÜRKİYE;ANTALYA;KONYAALTI
9102;5851;GAP MAH.2533. SOKAK NO:371 116347 BATMAN MERKEZ/BATMAN;TÜRKİYE;BATMAN;BATMAN MERKEZ
9103;5851;HOCA AHMET YESEVİ MAH.MUSTAFA KEMAL PAŞA BULVARI SOKAK NO:132 98952 KOCASİNAN/KAYSERİ;TÜRKİYE;KAYSERİ;KOCASİNAN
9104;5852;YAVUZSELİM MAH.GEZER SOKAK NO:673 81544 ÇUBUK/ANKARA;TÜRKİYE;ANKARA;ÇUBUK
9105;5852;NİŞANCI MAH.ALACA TEKKE SOKAK NO:124 95834 EYÜP/İSTANBUL;TÜRKİYE;İSTANBUL;EYÜP
9106;5852;ÇİFTEPINAR KÖYÜ MAH.SALİHLİ MEVKİ SOKAK NO:368 73461 ARAKLI/TRABZON;TÜRKİYE;TRABZON;ARAKLI
9107;5853;MEVLANAKAPI MAH.MELEK ÇEŞMESİ SOKAK NO:278 95916 FATİH/İSTANBUL;TÜRKİYE;İSTANBUL;FATİH
9108;5853;TAŞHELVASI KÖYÜ MAH.TAŞHELVASI KÜME EVLERİ SOKAK NO:14 118607 ÇINAR/DİYARBAKIR;TÜRKİYE;DİYARBAKIR;ÇINAR
9109;5854;ATATÜRK MAH.SELÇUK SOKAK NO:283 96060 KÜÇÜKÇEKMECE/İSTANBUL;TÜRKİYE;İSTANBUL;KÜÇÜKÇEKMECE
9110;5854;YEŞİLBAŞKÖY-EYNAZLI MAH.MEHTER SOKAK NO:880 85688 AĞLASUN/BURDUR;TÜRKİYE;BURDUR;AĞLASUN
9111;5855;MARMARACIK-CUMHURİYET MAH.20.. CADDESİ SOKAK NO:537 110952 ÇORLU/TEKİRDAĞ;TÜRKİYE;TEKİRDAĞ;ÇORLU
9112;5855;SELÇUKLU MAH.AFETLER 1 NOLU SOKAK NO:423 84888 AHLAT/BİTLİS;TÜRKİYE;BİTLİS;AHLAT
9113;5856;GAZİOSMANPAŞA MAH.EREN SOKAK NO:717 104541 TÜRKOĞLU/KAHRAMANMARAŞ;TÜRKİYE;KAHRAMANMARAŞ;TÜRKOĞLU
9114;5856;MİMAR SİNAN MAH.MANDIRA SOKAK NO:248 96426 SULTANBEYLİ/İSTANBUL;TÜRKİYE;İSTANBUL;SULTANBEYLİ
9115;5856;UÇARI MAH.537. SOKAK NO:608 101278 ILGIN/KONYA;TÜRKİYE;KONYA;ILGIN
9116;5857;BOLLUCA MAH.12. SOKAK NO:502 119240 ARNAVUTKÖY/İSTANBUL;TÜRKİYE;İSTANBUL;ARNAVUTKÖY
9117;5857;BATIKENT MAH.GÜNYAYLA SOKAK NO:588 119186 TEPEBAŞI/ESKİŞEHİR;TÜRKİYE;ESKİŞEHİR;TEPEBAŞI
9118;5857;EMEK MAH.GÜRCANER SOKAK NO:565 119155 ODUNPAZARI/ESKİŞEHİR;TÜRKİYE;ESKİŞEHİR;ODUNPAZARI
9119;5858;YEŞİLTEPE MAH.KILIÇASLAN BEY SOKAK NO:689 119224 TEPEBAŞI/ESKİŞEHİR;TÜRKİYE;ESKİŞEHİR;TEPEBAŞI
9120;5859;KARACAİLYAS MAH.2979. SOKAK NO:4 119645 AKDENİZ/MERSİN;TÜRKİYE;MERSİN;AKDENİZ
9121;5859;YENİMAHALLE MAH.KIRLAR KÜME EVLERİ SOKAK NO:296 112647 ÇEMİŞGEZEK/TUNCELİ;TÜRKİYE;TUNCELİ;ÇEMİŞGEZEK
9122;5860;YENİKÖY MAH.KÖKNAR SOKAK NO:722 95985 ARNAVUTKÖY/İSTANBUL;TÜRKİYE;İSTANBUL;ARNAVUTKÖY
9123;5861;CUMA MAH.HAVUZLU ÇARŞI SOKAK NO:840 103413 GÖRDES/MANİSA;TÜRKİYE;MANİSA;GÖRDES
9124;5863;YAYALAR-BAHÇELİEVLER MAH.DERE SOKAK NO:847 113806 SİVASLI/UŞAK;TÜRKİYE;UŞAK;SİVASLI
9125;5863;ORTAKLAR-PAZARKURAN MAH.DEMİREL SOKAK NO:607 120404 GERMENCİK/AYDIN;TÜRKİYE;AYDIN;GERMENCİK
9126;5863;GÜLBAHÇESİ MAH.13324. SOKAK NO:664 78062 SEYHAN/ADANA;TÜRKİYE;ADANA;SEYHAN
9127;5864;HİKMETİYE MAH.ERİKLİ SOKAK NO:403 119587 KARTEPE/KOCAELİ;TÜRKİYE;KOCAELİ;KARTEPE
9128;5866;ZEYTİNDAĞ-CAMİİKEBİR MAH.YAĞCI SOKAK NO:202 123385 BERGAMA/İZMİR;TÜRKİYE;İZMİR;BERGAMA
9129;5866;GENÇALİ MAH.40.(KUMSAZ) SOKAK NO:890 86223 GEMLİK/BURSA;TÜRKİYE;BURSA;GEMLİK
9130;5867;KARASINIR MAH.55. SOKAK NO:480 101171 GÜNEYSINIR/KONYA;TÜRKİYE;KONYA;GÜNEYSINIR
9131;5867;SARIYAKUP MAH.23005. SOKAK NO:128 78109 SEYHAN/ADANA;TÜRKİYE;ADANA;SEYHAN
9132;5867;KÖRFEZ MAH.5080. SOKAK NO:848 119768 ATAKUM/SAMSUN;TÜRKİYE;SAMSUN;ATAKUM
9133;5868;KOZANLI MAH.MUHARREM SOKAK NO:763 92317 ŞAHİNBEY/GAZİANTEP;TÜRKİYE;GAZİANTEP;ŞAHİNBEY
9134;5868;BARIŞ MAH.4496. SOKAK NO:120 119403 KARABAĞLAR/İZMİR;TÜRKİYE;İZMİR;KARABAĞLAR
9135;5868;MAĞRALI MAH.43021. SOKAK NO:545 103988 KAHRAMANMARAŞ MERKEZ/KAHRAMANMARAŞ;TÜRKİYE;KAHRAMANMARAŞ;KAHRAMANMARAŞ MERKEZ
9136;5868;AHATLI MAH.3124. SOKAK NO:644 118714 KEPEZ/ANTALYA;TÜRKİYE;ANTALYA;KEPEZ
9137;5869;EŞREFZADE MAH.GAZİ İBRAHİM USTA SOKAK NO:7 86406 İZNİK/BURSA;TÜRKİYE;BURSA;İZNİK
9138;5869;MERKEZ MAH.NACİYE ERGİN SOKAK NO:149 97967 ABANA/KASTAMONU;TÜRKİYE;KASTAMONU;ABANA
9139;5869;DODURGALAR-ÇARŞI MAH.ACIPAYAM CADDESİ SOKAK NO:235 88710 ACIPAYAM/DENİZLİ;TÜRKİYE;DENİZLİ;ACIPAYAM
9140;5869;HÜRRİYET MAH.549. SOKAK NO:30 78440 İMAMOĞLU/ADANA;TÜRKİYE;ADANA;İMAMOĞLU
9141;5870;YENİŞEHİR MAH.3.KANLITABYA SOKAK NO:628 97507 KARS MERKEZ/KARS;TÜRKİYE;KARS;KARS MERKEZ
9142;5870;KARBEYAZ-KURTULUŞ MAH.CENGİZ TOPEL CADDESİ SOKAK NO:583 123354 ALTINÖZÜ/HATAY;TÜRKİYE;HATAY;ALTINÖZÜ
9143;5870;ŞİRİNEVLER MAH.69055 NOLU SOKAK NO:839 92488 ŞEHİTKAMİL/GAZİANTEP;TÜRKİYE;GAZİANTEP;ŞEHİTKAMİL
9144;5870;CUMHURİYET MAH.215 NCİ SOKAK NO:396 117187 IĞDIR MERKEZ/IĞDIR;TÜRKİYE;IĞDIR;IĞDIR MERKEZ
9145;5871;SÜTÇÜ İMAM MAH.63007. SOKAK NO:506 104007 KAHRAMANMARAŞ MERKEZ/KAHRAMANMARAŞ;TÜRKİYE;KAHRAMANMARAŞ;KAHRAMANMARAŞ MERKEZ
9146;5871;GAZİ KEMAL MAH.120. CADDESİ SOKAK NO:238 94570 ISPARTA MERKEZ/ISPARTA;TÜRKİYE;ISPARTA;ISPARTA MERKEZ
9147;5872;MERKEZ MAH.KARYAĞDI CADDESİ SOKAK NO:861 98650 SEYDİLER/KASTAMONU;TÜRKİYE;KASTAMONU;SEYDİLER
9148;5872;ÖZBAĞ-YENİ MAH.ANKARA CADDESİ SOKAK NO:94 99822 KIRŞEHİR MERKEZ/KIRŞEHİR;TÜRKİYE;KIRŞEHİR;KIRŞEHİR MERKEZ
9149;5873;İNÖNÜ MAH.91. SOKAK NO:97 100191 GEBZE/KOCAELİ;TÜRKİYE;KOCAELİ;GEBZE
9150;5873;BEYCİLER KÖYÜ MAH.GELİNCİK SOKAK NO:196 121618 SİLİVRİ/İSTANBUL;TÜRKİYE;İSTANBUL;SİLİVRİ
9151;5873;YENİ SAHRA MAH.CAN SOKAK NO:718 119276 ATAŞEHİR/İSTANBUL;TÜRKİYE;İSTANBUL;ATAŞEHİR
9152;5874;AKÇABURGAZ MAH.33. SOKAK NO:85 119318 ESENYURT/İSTANBUL;TÜRKİYE;İSTANBUL;ESENYURT
9153;5874;ŞEVKATİYE MAH.BİRLİK SOKAK NO:379 119617 KARTEPE/KOCAELİ;TÜRKİYE;KOCAELİ;KARTEPE
9154;5874;YEŞİLOVA MAH.ERMAN SOKAK NO:15 119562 İZMİT/KOCAELİ;TÜRKİYE;KOCAELİ;İZMİT
9155;5874;KARŞIYAKA MAH.SEYİT ALİ SOKAK NO:8 100900 CİHANBEYLİ/KONYA;TÜRKİYE;KONYA;CİHANBEYLİ
9156;5875;VALIDEI ATIK MAH.NUHKUYUSU CADDESİ SOKAK NO:625 96312 ÜSKÜDAR/İSTANBUL;TÜRKİYE;İSTANBUL;ÜSKÜDAR
9157;5875;MİNAREİ SAĞIR MAH.DİLEK SOKAK NO:748 111793 ZİLE/TOKAT;TÜRKİYE;TOKAT;ZİLE
9158;5875;HİSAR MAH.ÇAYKIYISI SOKAK NO:546 89058 HONAZ/DENİZLİ;TÜRKİYE;DENİZLİ;HONAZ
9159;5877;KALABA-50.YIL MAH.AŞIK MAHSUNİ SOKAK NO:210 122063 AVANOS/NEVŞEHİR;TÜRKİYE;NEVŞEHİR;AVANOS
9160;5877;PINARBAŞI MAH.YILDIZ SOKAK NO:867 104154 AFŞİN/KAHRAMANMARAŞ;TÜRKİYE;KAHRAMANMARAŞ;AFŞİN
9161;5877;ÇAMLIBEL MAH.İNCE SOKAK NO:508 107176 RİZE MERKEZ/RİZE;TÜRKİYE;RİZE;RİZE MERKEZ
9162;5877;YUKARIAKSU KÖYÜ MAH.KARAGÖL MEVKİ SOKAK NO:517 108236 ATAKUM/SAMSUN;TÜRKİYE;SAMSUN;ATAKUM
9163;5878;KARAHİSAR-SEFERLER MAH.ÇOBANLAR SOKAK NO:83 76967 TAVAS/DENİZLİ;TÜRKİYE;DENİZLİ;TAVAS
9164;5878;AYDINLIKEVLER MAH.1202. SOKAK NO:831 116339 BATMAN MERKEZ/BATMAN;TÜRKİYE;BATMAN;BATMAN MERKEZ
9165;5879;MUZAFFER EKŞİ MAH.275. SOKAK NO:689 81607 ELMADAĞ/ANKARA;TÜRKİYE;ANKARA;ELMADAĞ
9166;5879;KURNA KÖYÜ MAH.DEMET SOKAK NO:475 96133 PENDİK/İSTANBUL;TÜRKİYE;İSTANBUL;PENDİK
9167;5880;YENİMAHALLE MAH.3067. SOKAK NO:201 119774 ATAKUM/SAMSUN;TÜRKİYE;SAMSUN;ATAKUM
9168;5880;YENİ MAH.ÖZGÜR SOKAK NO:697 115006 ZONGULDAK MERKEZ/ZONGULDAK;TÜRKİYE;ZONGULDAK;ZONGULDAK MERKEZ
9169;5881;AKTEPE MAH.2421/4 SOKAK NO:230 88551 DENİZLİ MERKEZ/DENİZLİ;TÜRKİYE;DENİZLİ;DENİZLİ MERKEZ
9170;5881;KOCASİNAN_MERKEZ MAH.KERKÜK CADDESİ SOKAK NO:384 95668 BAHÇELİEVLER/İSTANBUL;TÜRKİYE;İSTANBUL;BAHÇELİEVLER
9171;5881;KARABOYA KÖYÜ MAH.MERKEZ MEVKİ SOKAK NO:861 88185 KARGI/ÇORUM;TÜRKİYE;ÇORUM;KARGI
9172;5882;BOSNA HERSEK MAH.YALDIZ SOKAK NO:473 100629 SELÇUKLU/KONYA;TÜRKİYE;KONYA;SELÇUKLU
9173;5882;KIZILIRMAK MAH.30-17 SOKAK NO:381 109912 SİVAS MERKEZ/SİVAS;TÜRKİYE;SİVAS;SİVAS MERKEZ
9174;5882;İSTİKLAL MAH.DOĞA SOKAK NO:725 111070 ŞARKÖY/TEKİRDAĞ;TÜRKİYE;TEKİRDAĞ;ŞARKÖY
9175;5882;DOĞANÇAYIR-YENİDOĞAN MAH.ZÜBEYDE HANIM SOKAK NO:689 92151 SEYİTGAZİ/ESKİŞEHİR;TÜRKİYE;ESKİŞEHİR;SEYİTGAZİ
9176;5883;İSMET PAŞA MAH.3662. SOKAK NO:364 96747 KONAK/İZMİR;TÜRKİYE;İZMİR;KONAK
9177;5884;ŞİRİNKAPI MAH.1060. SOKAK NO:154 96550 BUCA/İZMİR;TÜRKİYE;İZMİR;BUCA
9178;5884;TUNA MAH.670. SOKAK NO:574 95818 ESENLER/İSTANBUL;TÜRKİYE;İSTANBUL;ESENLER
9179;5885;FEVZİ PAŞA MAH.BARAK SOKAK NO:350 92701 NİZİP/GAZİANTEP;TÜRKİYE;GAZİANTEP;NİZİP
9180;5885;YENİ SANAYİ MAH.2826. SOKAK NO:577 78789 ADIYAMAN MERKEZ/ADIYAMAN;TÜRKİYE;ADIYAMAN;ADIYAMAN MERKEZ
9181;5886;KARŞIYAKA MAH.6505. SOKAK NO:60 118902 SARIÇAM/ADANA;TÜRKİYE;ADANA;SARIÇAM
9182;5886;ESENTEPE MAH.ANIT SOKAK NO:533 119958 SERDİVAN/SAKARYA;TÜRKİYE;SAKARYA;SERDİVAN
9183;5886;ODAKÖY MAH.HACILAR KÜMEEVLERİ MEZRASI SOKAK NO:594 104845 KIZILTEPE/MARDİN;TÜRKİYE;MARDİN;KIZILTEPE
9184;5887;YAVUZ MAH.EKİN SOKAK NO:92 98984 KOCASİNAN/KAYSERİ;TÜRKİYE;KAYSERİ;KOCASİNAN
9185;5887;GÖKÇEALAN KÖYÜ MAH.20. SOKAK NO:599 97335 SELÇUK/İZMİR;TÜRKİYE;İZMİR;SELÇUK
9186;5887;AKÇAŞEHİR-ATATÜRK MAH.OKUL SOKAK NO:276 115867 KARAMAN MERKEZ/KARAMAN;TÜRKİYE;KARAMAN;KARAMAN MERKEZ
9187;5888;SÜMER MAH.1011. SOKAK NO:253 109356 KURTALAN/SİİRT;TÜRKİYE;SİİRT;KURTALAN
9188;5888;ALI KÖYÜ MAH.YUKARIKÖY MEVKİ SOKAK NO:335 98056 AZDAVAY/KASTAMONU;TÜRKİYE;KASTAMONU;AZDAVAY
9189;5889;YENİ MAH.539. SOKAK NO:102 113284 HİLVAN/ŞANLIURFA;TÜRKİYE;ŞANLIURFA;HİLVAN
9190;5889;ESENBOĞA MERKEZ MAH.ÇATAL SOKAK NO:732 81527 ÇUBUK/ANKARA;TÜRKİYE;ANKARA;ÇUBUK
9191;5890;LADİK-PANCARCI MAH.ŞEYH AHMET HÜDAİ CADDESİ SOKAK NO:276 101471 SARAYÖNÜ/KONYA;TÜRKİYE;KONYA;SARAYÖNÜ
9192;5890;FATİH MAH.GAZİ SOKAK NO:63 88206 LAÇİN/ÇORUM;TÜRKİYE;ÇORUM;LAÇİN
9193;5890;KURTULUŞ MAH.740. SOKAK NO:753 116037 KIRIKKALE MERKEZ/KIRIKKALE;TÜRKİYE;KIRIKKALE;KIRIKKALE MERKEZ
9194;5891;SALI BABA MAH.HAS SOKAK NO:447 90168 ELAZIĞ MERKEZ/ELAZIĞ;TÜRKİYE;ELAZIĞ;ELAZIĞ MERKEZ
9195;5891;ÇOBANÇEŞME MAH.BÜLBÜL SOKAK NO:852 95673 BAHÇELİEVLER/İSTANBUL;TÜRKİYE;İSTANBUL;BAHÇELİEVLER
9196;5891;ÖMERCİKLER MAH.8020. SOKAK NO:80 107780 AKYAZI/SAKARYA;TÜRKİYE;SAKARYA;AKYAZI
9197;5892;MEZRA-ADALAR MAH.ÖZGÜL CADDESİ SOKAK NO:899 113042 BİRECİK/ŞANLIURFA;TÜRKİYE;ŞANLIURFA;BİRECİK
9198;5892;KEÇİKALESİ-SELÇUK MAH.GÖKLER SOKAK NO:821 106184 ALTUNHİSAR/NİĞDE;TÜRKİYE;NİĞDE;ALTUNHİSAR
9199;5892;TEPEBAŞI MAH.ÖZDEMİR SOK-507 SOKAK NO:13 113920 BAŞKALE/VAN;TÜRKİYE;VAN;BAŞKALE
9200;5893;YEŞİLYUVA-AŞAĞI MAH.MEHMETÇİK CADDESİ SOKAK NO:41 88733 ACIPAYAM/DENİZLİ;TÜRKİYE;DENİZLİ;ACIPAYAM
